,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
103,0.417175143,-0.272512582,0.532035494,151.5951481,19.53281386,4.091796435,NGC,Peri,PeriNGC,0.029046663,0.644327608,0.54231153
104,0.987976714,0.155056417,0.478711487,96.96690634,16.19805484,6.34913744,NGC,Core,CoreNGC,0.094244215,0.133379358,0.54231153
105,0.9466212,-0.248035849,0.514552136,69.58311819,10.1857199,6.007800296,NGC,Core,CoreNGC,0.102339401,0.102999286,0.54231153
106,0.964652679,0.111071198,0.519067019,244.1886841,30.27966134,9.467828229,NGC,Core,CoreNGC,0.202709247,0.001134076,0.54231153
107,0.964149071,0.121383476,0.770067731,211.7815117,30.63852841,13.05096059,NGC,Core,CoreNGC,0.30989524,4.44E-07,0.54231153
108,0.921515198,-0.021912648,0.779934609,116.9647605,14.33402249,6.782820632,NGC,Core,CoreNGC,0.022054705,0.725965192,0.54231153
109,0.944703719,0.289459665,0.700526885,196.0948679,25.74333615,9.181132307,NGC,Core,CoreNGC,0.098770247,0.115641326,0.54231153
110,0.349980963,-0.056763404,1.76515557,129.0119388,12.50556182,13.08747282,NGC,Peri,PeriNGC,0.324620643,1.14E-07,0.54231153
111,0.698103368,0.053377733,1.052116847,187.4959196,20.81415273,10.12845814,NGC,Core,CoreNGC,0.206783803,0.00089431,0.54231153
112,0.384214236,-0.110434709,1.318916783,218.4868866,22.32813209,10.66648345,NGC,Peri,PeriNGC,0.26279662,2.13E-05,0.54231153
113,0.407949041,0.043920242,1.21575543,99.03294107,9.985414237,9.332028809,NGC,Peri,PeriNGC,0.214184684,0.000574239,0.54231153
114,0.745951875,-0.24934798,1.782871169,207.3237901,18.58214675,13.05660841,NGC,Core,CoreNGC,0.146533472,0.019226683,0.54231153
115,0.584758078,-0.216438119,1.198529602,92.14425642,6.576207484,7.029819472,NGC,Peri,PeriNGC,0.33152042,5.89E-08,0.54231153
116,0.484135068,-0.000792903,1.075843048,89.03055698,8.534133797,5.537168432,NGC,Peri,PeriNGC,0.109677322,0.080450368,0.54231153
117,0.035286198,-0.113471631,1.885924261,111.2027293,10.30317326,5.339739505,NGC,Peri,PeriNGC,0.145747524,0.019890158,0.54231153
118,0.851120896,0.164827152,0.76330886,104.4819343,13.11536103,7.887922248,NGC,Core,CoreNGC,0.105732688,0.09201824,0.54231153
119,0.376983495,-0.288063376,1.444901699,141.099347,14.4522945,11.28850091,NGC,Peri,PeriNGC,0.391955995,8.59E-11,0.54231153
120,0.791439854,-0.026108326,0.754448023,118.938599,11.00825033,6.244654603,NGC,Core,CoreNGC,0.139938983,0.025438723,0.54231153
121,0.657963011,-0.418906552,1.462107422,115.773215,9.630509268,12.11261274,NGC,Core,CoreNGC,0.140158116,0.025207443,0.54231153
122,0.471309393,-0.369996348,1.760563673,123.2196826,11.06350866,10.09660641,NGC,Peri,PeriNGC,0.340647578,2.39E-08,0.54231153
123,0.012026978,0.103416893,0.867114801,56.5659245,7.106658877,3.986856671,NGC,Peri,PeriNGC,0.10573679,0.092005557,0.54231153
