,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
52,0.926171522,0.92530353,1.06800849,20.06576189,0.955067373,4.64684109,GC,Core,CoreGC,0.372543442,1.30E-07,0.494581733
53,0.087850325,0.567170162,1.165341695,12.44953557,0.572741979,2.877708868,GC,Peri,PeriGC,0.186425528,0.010214502,0.494581733
54,0.771692459,0.561337759,0.867390393,8.327141792,0.388571261,2.704215986,GC,Core,CoreGC,0.017072218,0.815633933,0.494581733
55,0.6279102,1.15943333,1.110749296,16.97526922,0.652953319,2.165557859,GC,Core,CoreGC,0.036624336,0.616843386,0.494581733
56,0.274253584,0.853084709,1.335676652,11.54169481,0.549473247,7.353833583,GC,Peri,PeriGC,0.306617418,1.78E-05,0.494581733
57,0.694659246,1.201263478,1.410908084,20.81647647,0.810495721,7.003616212,GC,Core,CoreGC,0.562315244,3.77E-17,0.494581733
58,0.552870718,0.518493477,1.597864601,13.94517803,0.445917765,2.915654283,GC,Peri,PeriGC,0.214140353,0.00308826,0.494581733
59,0.738452932,1.052418961,1.250052339,21.79244217,0.802498094,6.212671331,GC,Core,CoreGC,0.346472916,1.04E-06,0.494581733
60,0.974034138,0.52107237,1.232782076,16.02258573,0.598141821,3.749245485,GC,Core,CoreGC,0.184027464,0.01124914,0.494581733
61,0.88145124,0.587555484,1.417948973,25.77823476,1.008558612,4.550338452,GC,Core,CoreGC,0.41264249,3.63E-09,0.494581733
62,0.335313733,0.732999605,1.907712812,29.02229988,1.039419211,4.881305372,GC,Peri,PeriGC,0.454531749,5.04E-11,0.494581733
63,0.117346325,0.95986369,1.635264707,26.72330476,0.938834324,3.957441311,GC,Peri,PeriGC,-0.022075034,0.76302944,0.494581733
64,0.464369895,0.728503495,1.081859939,16.47243562,0.822012603,2.697081241,GC,Peri,PeriGC,0.248592121,0.000562227,0.494581733
65,0.754837303,0.717244778,1.448467571,19.14073654,0.77570016,5.212119845,GC,Core,CoreGC,0.243937438,0.000718075,0.494581733
